CAMPAÑA;STATUS;OP;OC;BUYER;SUPPLIER;CATEGORY;PRODUCTO;PROYECT;FACT;QTY;UM;CUR;AMOUNT;PAYMENT TERM;INCOTERM;MODE;TYPE;POL;POD;QTY CTNR;TYPE CTNR;BULKS;CARGO READY;ASSIGMENT DATE;FFW;NAVIERA / AEROLINEA;BOOKING;CNTR NR;PICK UP DATE;STACKING;ETD 1;ETD 2;ATD;WEEK ATD;B/L- AWB;NAVE;ETA 1;ETA 2;ATA;WEEK ATA;INSURANCE HPER;INSURANCE POLICY;INSURANCE POLICY DATE;DEPOT;AG. ADUANA;Orden;FECHA IE;FECHA NUM DAM;DAM;CANAL;FECHA DESCARGA;FECHA TARJA;FECHA LEVANTE;FECHA INSPECCION SENASA;FECHA LIBERACION SENASA;FECHA VCTO SOBRESTADIA;TRANSP LIMA (T1);FECHA RETIRO (T1);GR T1 ;TRANSP TRUX (T2);FECHA ENTREGA BASE T2 (T1);FECHA GATE IN (T1);PUNTO DE LLEGADA;FECHA INICIO DE VIAJE  (T2);FECHA FIN DE VIAJE (T2);WEEK TRUX ;GR T2 ;GR HORTIFRUT;FECHA ENVIO ARCHIV;NRO CAJA ARCHIVO;COURIER PARA ENVÍO DE DOCS;NRO DE TRACKING DOCS ;OBSERVACIONES HORTIFRUT;CARGO PRODUCE OBSERVACIONES
2021-2022;LIQUIDADA;21-211-HPER;4700002214;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00523;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341C;APHU7150734;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341C;CSCL ZEEBRUGGE 0HCAVE1MA;27/12/2021;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;80;6/01/2022;17/01/2022;118-2022-10-021122-01-6-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;25/01/2022;;AGERSA;25/01/2022;25/01/2022;FUNDO ARMONIA;2/02/2022;3/02/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-211-HPER // 4700002214 // APHU7150734]
2021-2022;LIQUIDADA;21-211-HPER;4700002214;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00523;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341C;TCLU8547728;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341C;CSCL ZEEBRUGGE 0HCAVE1MA;27/12/2021;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;80;6/01/2022;17/01/2022;118-2022-10-021122-01-6-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;25/01/2022;001-0109832;AGERSA;25/01/2022;25/01/2022;OLMOS;5/02/2022;6/02/2022;5;015-2839;014-0001393;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-211-HPER // 4700002214 // TCLU8547728]
2021-2022;LIQUIDADA;21-212-HPER;4700002215;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00524;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341B;TCKU6308959;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341B;CSCL ZEEBRUGGE 0HCAVE1MA;27/12/2021;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;79;6/01/2022;17/01/2022;118-2022-10-020951-01-9-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;24/01/2022;;AGERSA;24/01/2022;24/01/2022;FUNDO ARMONIA;2/02/2022;3/02/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-212-HPER // 4700002215 // TCKU6308959]
2021-2022;LIQUIDADA;21-212-HPER;4700002215;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00524;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341B;APHU7048553;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341B;CSCL ZEEBRUGGE 0HCAVE1MA;27/12/2021;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;79;6/01/2022;17/01/2022;118-2022-10-020951-01-9-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;24/01/2022;;AGERSA;24/01/2022;24/01/2022;FUNDO ARMONIA;2/02/2022;3/02/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-212-HPER // 4700002215 // APHU7048553]
2021-2022;LIQUIDADA;21-212-HPER;4700002215;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00524;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341B;TRLU7352171;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341B;CSCL ZEEBRUGGE 0HCAVE1MA;27/12/2021;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;79;6/01/2022;17/01/2022;118-2022-10-020951-01-9-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;24/01/2022;;AGERSA;24/01/2022;24/01/2022;FUNDO ARMONIA;1/02/2022;2/02/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-212-HPER // 4700002215 // TRLU7352171]
2021-2022;LIQUIDADA;21-213-HPER;4700002216;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00526;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341A;APHU6663429;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341A;CMA CGM MUMBAI 0MHA1E1MA;27/12/2021;30/01/2022;30/01/2022;4;NO;#¡REF!;#¡REF!;IMUPESA;AVM;85;20/01/2022;28/01/2022;118-2022-10-035645-01-6-00;Verde;31/01/2022;31/01/2022;30/01/2022;2/02/2022;2/02/2022;;AVM;3/02/2022;;RVC;3/02/2022;3/02/2022;FUNDO ARMONIA;6/02/2022;7/02/2022;6;;;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-213-HPER // 4700002216 // APHU6663429]
2021-2022;LIQUIDADA;21-213-HPER;4700002216;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00526;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341A;TEMU7864582;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341A;CMA CGM MUMBAI 0MHA1E1MA;27/12/2021;30/01/2022;30/01/2022;4;NO;#¡REF!;#¡REF!;IMUPESA;AVM;85;20/01/2022;28/01/2022;118-2022-10-035645-01-6-00;Verde;31/01/2022;31/01/2022;30/01/2022;2/02/2022;2/02/2022;;AVM;3/02/2022;;RVC;3/02/2022;3/02/2022;FUNDO ARMONIA;6/02/2022;7/02/2022;6;;;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-213-HPER // 4700002216 // TEMU7864582]
2021-2022;LIQUIDADA;21-213-HPER;4700002216;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00526;7,200;UN;USD;29,422.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;CMA CGM;CBO0237341A;TLLU7703526;NA;;13/11/2021;13/11/2021;13/11/2021;45;CBO0237341A;CMA CGM MUMBAI 0MHA1E1MA;27/12/2021;30/01/2022;30/01/2022;4;NO;#¡REF!;#¡REF!;IMUPESA;AVM;85;20/01/2022;28/01/2022;118-2022-10-035645-01-6-00;Verde;31/01/2022;31/01/2022;30/01/2022;2/02/2022;2/02/2022;;AVM;3/02/2022;;JOSELITO;3/02/2022;3/02/2022;FUNDO ARMONIA;20/02/2022;21/02/2022;8;;;28/03/2022;2021-2;UPS;1Z48V0570490694067;;Cargada en CP -  [21-213-HPER // 4700002217 // TLLU7703526]
2021-2022;LIQUIDADA;21-214-HPER;4700002217;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00528;7,200;UN;USD;31,421.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;EBKG02147149;MSMU7023431;NA;;16/11/2021;16/11/2021;16/11/2021;46;MEDUC0729904;MSC DOMITILLE XA201A;16/01/2022;9/02/2022;8/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;18;28/01/2022;4/02/2022;118-2022-10-045625-01-8-00;Verde;9/02/2022;10/02/2022;8/02/2022;14/02/2022;14/02/2022;;AVM;15/02/2022;001-110356;AGERSA;15/02/2022;15/02/2022;FUNDO ARMONIA;21/02/2022;22/02/2022;8;027-002833;014-0001918;28/03/2022;2021-2;UPS;1Z48V0570495649553;;Cargada en CP -  [21-214-HPER // 4700002217 // MSMU7023431]
2021-2022;LIQUIDADA;21-214-HPER;4700002217;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00528;7,200;UN;USD;31,421.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;EBKG02147149;FFAU2938186;NA;;16/11/2021;16/11/2021;16/11/2021;46;MEDUC0729904;MSC DOMITILLE XA201A;16/01/2022;9/02/2022;8/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;18;28/01/2022;4/02/2022;118-2022-10-045625-01-8-00;Verde;9/02/2022;10/02/2022;8/02/2022;14/02/2022;14/02/2022;;AVM;15/02/2022;001-110357;AGERSA;15/02/2022;15/02/2022;FUNDO ARMONIA;21/02/2022;22/02/2022;8;044-002121;014-0001920;28/03/2022;2021-2;UPS;1Z48V0570495649553;;Cargada en CP -  [21-214-HPER // 4700002217 // FFAU2938186
2021-2022;LIQUIDADA;21-215-HPER;4700002222;RENE;PROJAR;SUSTRATOS;TURBA BLEND 1530F;RV11;FX21-00529;22;BOLSAS;USD;9,725.06;20% AP;CIF;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;22;;NA;DIRECTO;HAPAG LLOYD;;UACU5505646;NA;;19/11/2021;19/11/2021;18/11/2021;46;HLCURIX211111180;SANTOS EXPRESS 1247S;23/12/2021;23/12/2021;23/12/2021;51;NO;NA;NA;IMUPESA;AVM;1140;16/12/2021;22/12/2021; 118-2021-10-494536-01-2-00;Verde;24/12/2021;25/12/2021;28/12/2021;29/12/2021;10/01/2022;;AVM;11/01/2022;;AGERSA;11/01/2022;11/01/2022;FUNDO ARMONIA;24/01/2022;25/01/2022;4;;;28/03/2022;2021-2;UPS;1Z48V0570493783018;;Cargada en CP -  [21-215-HPER // 4700002222 // UACU5505646]
2021-2022;LIQUIDADA;21-216-HPER;4700002223;RENE;PROJAR;SUSTRATOS;TURBA BLEND 1530F;RV11;FX21-00530;22;BOLSAS;USD;9,725.06;20% AP;CIF;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;22;;NA;DIRECTO;HAPAG LLOYD;;HLBU2912408;NA;;19/11/2021;19/11/2021;27/11/2021;47;HLCURIX211111170;CMA CGM OHIO 1248S;23/12/2021;30/12/2021;31/12/2021;52;NO;NA;NA;IMUPESA;AVM;1149;20/12/2021;10/01/2022;118-2021-10-501743-01-0-00;Verde;31/12/2021;2/01/2022;31/12/2021;5/01/2022;14/01/2022;;AVM;17/01/2022;;RVC;17/01/2022;17/01/2022;FUNDO ARMONIA;2/02/2022;3/02/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570493783018;;Cargada en CP -  [21-216-HPER // 4700002223 // HLBU2912408]
2021-2022;LIQUIDADA;21-216-HPER;4700002223;RENE;PROJAR;SUSTRATOS;TURBA BLEND 1530F;RV11;FX21-00530;22;BOLSAS;USD;9,725.06;20% AP;CIF;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;22;;NA;DIRECTO;HAPAG LLOYD;;UASU1035839;NA;;19/11/2021;19/11/2021;27/11/2021;47;HLCURIX211111170;CMA CGM OHIO 1248S;23/12/2021;30/12/2021;31/12/2021;52;NO;NA;NA;IMUPESA;AVM;1149;20/12/2021;10/01/2022;118-2021-10-501743-01-0-00;Verde;31/12/2021;2/01/2022;31/12/2021;5/01/2022;14/01/2022;;AVM;17/01/2022;;RVC;17/01/2022;17/01/2022;FUNDO ARMONIA;3/02/2022;4/02/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570493783018;;Cargada en CP -  [21-216-HPER // 4700002223 // UASU1035839]
2021-2022;LIQUIDADA;21-217-HPER;4700002209;RENE;JCK;E & E;PUNNET 225 GRS H50 JCK;-;613;607,500;UND;USD;24,907.50;90;EXW;LAND;LAND;SANTIAGO;LIMA;-;-;500;23/11/2021;16/11/2021;AIRSEALOG;EDUARDO LINARES MACIAS;-;-;24/11/2021;NA;3/12/2021;3/12/2021;3/12/2021;48;563/2021-PE;-;6/12/2021;6/12/2021;6/12/2021;49;SI;21-217-HPER;6/12/2021;NA;DDP;;;;172-2021-10-023331-01-0-00;Verde;;;;;;;DDP;NA;;AGERSA;9/12/2021;NA;PLANTA CHAO;21/12/2021;22/12/2021;51;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte TIERRA (25/02) [21-217-HPER // 4700002209]
2021-2022;LIQUIDADA;21-218-HPER;4700002174;JOSE;VIAL BARROS SPA;EQP & INST;ABRAZADERA XS CON PERNO & TUERCA (40MM);-;1;350;UN;USD;791.00;0;EXW;AIR;AIR;SANTIAGO;LIMA;-;-;4;15/10/2021;18/11/2021;DHL;DHL;5693868762;-;19/11/2021;19/11/2021;22/11/2021;22/11/2021;22/11/2021;47;5693868762;-;24/11/2021;24/11/2021;24/11/2021;47;SI;NA;NA;DHL;;;;;;;25/11/2021;;;;;;;25/11/2021;;DHL;25/11/2021;NA;PLANTA SALAVERRY;29/11/2021;30/11/2021;48;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (25/02) [21-218-HPER // 4700002174]
2021-2022;LIQUIDADA;21-219-HPER;4700002287;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/175;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02162184;MSMU8323393;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0734367;MSC DOMITILLE XA201A;25/01/2022;9/02/2022;8/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;187;21/01/2022;5/02/2022;118-2022-10-046877-01-0-00;Verde;9/02/2022;10/02/2022;8/02/2022;14/02/2022;14/02/2022;;AVM;18/02/2022;001-110365;RVC;18/02/2022;18/02/2022;FUNDO ARMONIA;21/02/2022;22/02/2022;8;002-003377;014-0001874;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-219-HPER // 4700002287 // MSMU8323393]
2021-2022;LIQUIDADA;21-219-HPER;4700002287;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/175;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02162184;MEDU4972929;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0734367;MSC DOMITILLE XA201A;25/01/2022;9/02/2022;8/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;187;21/01/2022;5/02/2022;118-2022-10-046877-01-0-00;Verde;9/02/2022;10/02/2022;8/02/2022;14/02/2022;14/02/2022;;SLI;18/02/2022;001-110363;RVC;15/02/2022;21/02/2022;FUNDO ARMONIA;16/02/2022;17/02/2022;7;022-933;014-0001872;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-219-HPER // 4700002287 // MEDU4972929]
2021-2022;LIQUIDADA;21-219-HPER;4700002287;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/175;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02162184;MSMU7478657;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0734367;MSC DOMITILLE XA201A;25/01/2022;9/02/2022;8/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;187;21/01/2022;5/02/2022;118-2022-10-046877-01-0-00;Verde;9/02/2022;10/02/2022;8/02/2022;14/02/2022;14/02/2022;;SLI;18/02/2022;001-110364;RVC;15/02/2022;21/02/2022;FUNDO ARMONIA;17/02/2022;18/02/2022;7;011-1425;014-0001871;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-219-HPER // 4700002287 // MSMU7478657]
2021-2022;LIQUIDADA;21-220-HPER;4700002288;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/176-A;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02198060;MSDU8202970;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0735034;MSC DIAMOND II XA203A;25/01/2022;9/02/2022;9/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;186;21/01/2022;4/02/2022;118-2022-10-046386-01-7-00;Verde;11/02/2022;11/02/2022;9/02/2022;14/01/2022;14/01/2022;;AVM;16/02/2022;001-0110361;TRANSPESA;16/02/2022;16/02/2022;FUNDO ARMONIA;20/02/2022;21/02/2022;8;010-0027291;014-0001456;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-220-HPER // 4700002288 // MSDU8202970]
2021-2022;LIQUIDADA;21-220-HPER;4700002288;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/176-A;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02198060;CAAU5001729;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0735034;MSC DIAMOND II XA203A;25/01/2022;9/02/2022;9/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;186;21/01/2022;4/02/2022;118-2022-10-046386-01-7-00;Verde;11/02/2022;11/02/2022;9/02/2022;14/01/2022;14/01/2022;;AVM;16/02/2022;001-0110362;TRANSPESA;16/02/2022;16/02/2022;FUNDO ARMONIA;18/02/2022;19/02/2022;7;004-236429;014-0001455;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-220-HPER // 4700002288 // CAAU5001729]
2021-2022;LIQUIDADA;21-220-HPER;4700002288;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/176-A;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02198060;MSMU8575219;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0735034;MSC DIAMOND II XA203A;25/01/2022;9/02/2022;9/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;186;21/01/2022;4/02/2022;118-2022-10-046386-01-7-00;Verde;11/02/2022;11/02/2022;9/02/2022;14/01/2022;14/01/2022;;AVM;16/02/2022;001-011360;TRANSPESA;16/02/2022;16/02/2022;FUNDO ARMONIA;18/02/2022;19/02/2022;7;004-235755;014-0001454;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-220-HPER // 4700002288 // MSMU8575219]
2021-2022;LIQUIDADA;21-221-HPER;4700002289;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/176-B;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02198060;MSMU5629820;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0734995;MSC DOMITILLE XA201A;25/01/2022;9/02/2022;8/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;185;21/01/2022;4/02/2022;118-2022-10-046841-01-6-00;Verde;9/02/2022;10/02/2022;8/02/2022;14/02/2022;14/02/2022;;AVM;15/02/2022;;JOSELITO;15/02/2022;15/02/2022;FUNDO ARMONIA;17/02/2022;18/02/2022;7;;;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-221-HPER // 4700002289 // MSMU5629820]
2021-2022;LIQUIDADA;21-221-HPER;4700002289;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/176-B;5,100;UN;USD;34,495.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;EBKG02198060;FBLU0092191;NA;;20/11/2021;20/11/2021;20/11/2021;46;MEDUC0734995;MSC DOMITILLE XA201A;25/01/2022;9/02/2022;8/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;185;21/01/2022;4/02/2022;118-2022-10-046841-01-6-00;Verde;9/02/2022;10/02/2022;8/02/2022;14/02/2022;14/02/2022;;AVM;15/02/2022;;JOSELITO;15/02/2022;15/02/2022;FUNDO ARMONIA;21/02/2022;22/02/2022;8;;;28/03/2022;2021-2;DHL;9613664196;;Cargada en CP -  [21-221-HPER //  4700002289 // FBLU0092191]
2021-2022;LIQUIDADA;21-222-HPER;4700002290;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/177-A;5,100;UN;USD;32,095.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6318771010;CSNU8003182;NA;;20/11/2021;20/11/2021;24/11/2021;47;COSU6318771010;CSCL ZEEBRUGGE 037E;29/01/2022;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;78;6/01/2022;17/01/2022;118-2022-10-020633-01-7-00;Verde;16/01/2022;17/01/2022;18/01/2022;21/01/2022;21/01/2022;;AVM;28/01/2022;;RVC;28/01/2022;28/01/2022;FUNDO ARMONIA;15/02/2022;16/02/2022;7;;;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP -  [21-222-HPER // 4700002290 // CSNU8003182]
2021-2022;LIQUIDADA;21-222-HPER;4700002290;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/177-A;5,100;UN;USD;32,095.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6318771010;BMOU5182234;NA;;20/11/2021;20/11/2021;24/11/2021;47;COSU6318771010;CSCL ZEEBRUGGE 037E;29/01/2022;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;78;6/01/2022;17/01/2022;118-2022-10-020633-01-7-00;Verde;16/01/2022;17/01/2022;18/01/2022;21/01/2022;21/01/2022;;AVM;28/01/2022;;RVC;28/01/2022;28/01/2022;FUNDO ARMONIA;15/02/2022;16/02/2022;7;;;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP -  [21-222-HPER // 4700002290 // BMOU5182234]
2021-2022;LIQUIDADA;21-222-HPER;4700002290;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/177-A;5,100;UN;USD;32,095.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6318771010;CBHU9081480;NA;;20/11/2021;20/11/2021;24/11/2021;47;COSU6318771010;CSCL ZEEBRUGGE 037E;29/01/2022;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;78;6/01/2022;17/01/2022;118-2022-10-020633-01-7-00;Verde;16/01/2022;17/01/2022;18/01/2022;21/01/2022;21/01/2022;;AVM;28/01/2022;;AGERSA;28/01/2022;28/01/2022;FUNDO ARMONIA;15/02/2022;16/02/2022;7;;;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP -  [21-222-HPER // 4700002290 // CBHU9081480]
2021-2022;LIQUIDADA;21-223-HPER;4700002291;RENE;VERITAS;E & E;BLUEBERRY GROW BAGS ONLY 15L;RV11;202122/177-B;98,000;UN;USD;45,000.00;20% AP;CIF;SEA;FCL/LCL;COLOMBO;CALLAO;0.5;40HC;10;;NA;DIRECTO;COSCO;6318771011;TRHU5313666;NA;;20/11/2021;20/11/2021;24/11/2021;47;COSU6318771011;CSCL ZEEBRUGGE 037E;29/01/2022;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;76;6/01/2022;17/01/2022;118-2022-10-020489-01-3-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;26/01/2022;001-0109824;AGERSA;26/01/2022;26/01/2022;FUNDO ARMONIA;7/03/2022;8/03/2022;10;0049-001806;014-0001395;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP -  [21-223-HPER //  4700002291 // TRHU5313666]
2021-2022;LIQUIDADA;21-223-HPER;4700002291;RENE;VERITAS;E & E;BLUEBERRY GROW BAGS ONLY 27L;RV11;202122/177-B;400,000;UN;USD;299,760.00;20% AP;CIF;SEA;FCL/LCL;COLOMBO;CALLAO;0.5;40HC;10;;NA;DIRECTO;COSCO;6318771011;TRHU5313666;NA;;20/11/2021;20/11/2021;24/11/2021;47;COSU6318771011;CSCL ZEEBRUGGE 037E;29/01/2022;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;76;6/01/2022;17/01/2022;118-2022-10-020489-01-3-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;26/01/2022;001-0109824;AGERSA;26/01/2022;26/01/2022;FUNDO ARMONIA;7/03/2022;8/03/2022;10;0049-001806;014-0001395;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP -  [21-223-HPER // 4700002291 // TRHU5313666]
